country,continent,year,lifeExp,pop,gdpPercap
Kuwait,Asia,1976.0443355460077,69.343,1140357,59265.47714
Kuwait,Asia,1981.108115560452,71.309,1497494,31354.03573
Kuwait,Asia,1985.7772156070112,74.174,1891487,28118.42998
Kuwait,Asia,1992.2526287041474,75.19,1418095,34932.91959
Kuwait,Asia,1995.7726249370578,76.156,1765345,40300.61996
Kuwait,Asia,2001.4197813361482,76.904,2111561,35110.10566
Kuwait,Asia,2008.0203869722557,77.588,2505559,47306.98978
Lebanon,Asia,1951.8304208429802,55.928,1439529,4834.804067
Lebanon,Asia,1956.8285832703664,59.489,1647412,6089.786934
Lebanon,Asia,1962.2761113769168,62.094,1886848,5714.560611
Lebanon,Asia,1966.7789886679561,63.87,2186894,6006.983042
Lebanon,Asia,1972.569586286567,65.421,2680018,7486.384341
Lebanon,Asia,1977.4042059188707,66.099,3115787,8659.696836
Lebanon,Asia,1981.1896613166482,66.983,3086876,7640.519521
Lebanon,Asia,1986.6078925793204,67.926,3089353,5377.091329
Lebanon,Asia,1991.673356490564,69.292,3219994,6890.806854
Lebanon,Asia,1997.2461184470733,70.265,3430388,8754.96385
Lebanon,Asia,2000.798968446619,71.028,3677780,9313.93883
Lebanon,Asia,2005.5008623425222,71.993,3921278,10461.05868
Lesotho,Africa,1953.2873986188672,42.138,748747,298.8462121
Lesotho,Africa,1957.1452540504804,45.047,813338,335.9971151
Lesotho,Africa,1961.442809220791,47.747,893143,411.8006266
Lesotho,Africa,1966.8512217985494,48.492,996380,498.6390265
Lesotho,Africa,1972.6593353945213,49.767,1116779,496.5815922
Lesotho,Africa,1976.8637419604097,52.208,1251524,745.3695408
Lesotho,Africa,1983.324258125581,55.078,1411807,797.2631074
Lesotho,Africa,1986.4804913429741,57.18,1599200,773.9932141
Lesotho,Africa,1992.8322463517009,59.685,1803195,977.4862725
Lesotho,Africa,1996.7075094395807,55.558,1982823,1186.147994
Lesotho,Africa,2000.5786793966438,44.593,2046772,1275.184575
Lesotho,Africa,2006.9268793992228,42.592,2012649,1569.331442
Liberia,Africa,1952.325995013923,38.48,863308,575.5729961
Liberia,Africa,1955.5611824627915,39.486,975950,620.9699901
Liberia,Africa,1961.6184230217202,40.502,1112796,634.1951625
Liberia,Africa,1968.0150232114233,41.536,1279406,713.6036483
Liberia,Africa,1972.7210599168623,42.614,1482628,803.0054535
Liberia,Africa,1977.174986134154,43.764,1703617,640.3224383
Liberia,Africa,1982.7280952500516,44.852,1956875,572.1995694
Liberia,Africa,1985.501658110787,46.027,2269414,506.1138573
Liberia,Africa,1990.587699945327,40.802,1912974,636.6229191
Liberia,Africa,1996.9393754752562,42.221,2200725,609.1739508
Liberia,Africa,2002.1530501117975,43.753,2814651,531.4823679
Liberia,Africa,2005.80995638267,45.678,3193942,414.5073415
Libya,Africa,1952.448792672888,42.723,1019729,2387.54806
Libya,Africa,1956.024655694746,45.289,1201578,3448.284395
Libya,Africa,1961.0690789948283,47.808,1441863,6757.030816
Libya,Africa,1968.0025368897498,50.227,1759224,18772.75169
Libya,Africa,1970.5473409119043,52.773,2183877,21011.49721
Libya,Africa,1976.6749577071873,57.442,2721783,21951.21176
Libya,Africa,1981.2686990615873,62.155,3344074,17364.27538
Libya,Africa,1986.4413373566922,66.234,3799845,11770.5898
Libya,Africa,1991.7248238085858,68.755,4364501,9640.138501
Libya,Africa,1995.6298543843573,71.555,4759670,9467.446056
Libya,Africa,2001.0956072152123,72.737,5368585,9534.677467
Libya,Africa,2006.390039660641,73.952,6036914,12057.49928
Madagascar,Africa,1950.5831242872496,36.681,4762912,1443.011715
Madagascar,Africa,1956.808710852796,38.865,5181679,1589.20275
Madagascar,Africa,1960.9436808674575,40.848,5703324,1643.38711
Madagascar,Africa,1965.7228836103825,42.881,6334556,1634.047282
Madagascar,Africa,1972.6581321705546,44.851,7082430,1748.562982
Madagascar,Africa,1977.6583682519677,46.881,8007166,1544.228586
Madagascar,Africa,1981.4862372017337,48.969,9171477,1302.878658
Madagascar,Africa,1987.792161367424,49.35,10568642,1155.441948
Madagascar,Africa,1991.8843133838523,52.214,12210395,1040.67619
Madagascar,Africa,1995.5514514885804,54.978,14165114,986.2958956
Madagascar,Africa,2003.3524586944488,57.286,16473477,894.6370822
Madagascar,Africa,2007.3469662209818,59.443,19167654,1044.770126
Malawi,Africa,1951.1998615484638,36.256,2917802,369.1650802
Malawi,Africa,1958.1777476184934,37.207,3221238,416.3698064
Malawi,Africa,1961.5181927552765,38.41,3628608,427.9010856
Malawi,Africa,1967.5226752068002,39.487,4147252,495.5147806
Malawi,Africa,1973.1510365684903,41.766,4730997,584.6219709
Malawi,Africa,1975.7505672673615,43.767,5637246,663.2236766
Malawi,Africa,1983.2056028561844,45.642,6502825,632.8039209
Malawi,Africa,1987.803485843739,47.457,7824747,635.5173634
Malawi,Africa,1993.0330164072009,49.42,10014249,563.2000145
Malawi,Africa,1995.710683171774,47.495,10419991,692.2758103
Malawi,Africa,2002.7793553712384,45.009,11824495,665.4231186
Malawi,Africa,2008.1835044935756,48.303,13327079,759.3499101
Malaysia,Asia,1950.700262090867,48.463,6748378,1831.132894
Malaysia,Asia,1958.1133659857176,52.102,7739235,1810.066992
Malaysia,Asia,1962.4900364196048,55.737,8906385,2036.884944
Malaysia,Asia,1967.3139402721865,59.371,10154878,2277.742396
Malaysia,Asia,1971.4134589613777,63.01,11441462,2849.09478
Malaysia,Asia,1977.4897198808324,65.256,12845381,3827.921571
Malaysia,Asia,1982.7777809527215,68.0,14441916,4920.355951
Malaysia,Asia,1987.2689485739181,69.5,16331785,5249.802653
Malaysia,Asia,1991.0211456541206,70.693,18319502,7277.912802
Malaysia,Asia,1997.180242564026,71.938,20476091,10132.90964
Malaysia,Asia,2003.4517708966357,73.044,22662365,10206.97794
Malaysia,Asia,2008.2958637017296,74.241,24821286,12451.6558
Mali,Africa,1952.2895589133839,33.685,3838168,452.3369807
Mali,Africa,1956.2667565792144,35.307,4241884,490.3821867
Mali,Africa,1961.4370759813532,36.936,4690372,496.1743428
Mali,Africa,1967.9323248103522,38.487,5212416,545.0098873
Mali,Africa,1973.3766394331649,39.977,5828158,581.3688761
Mali,Africa,1977.623182066141,41.714,6491649,686.3952693
Mali,Africa,1981.5990014210745,43.916,6998256,618.0140641
Mali,Africa,1986.852155988501,46.364,7634008,684.1715576
Mali,Africa,1991.9842566729048,48.388,8416215,739.014375
Mali,Africa,1996.782380997916,49.903,9384984,790.2579846
Mali,Africa,2001.2328557747362,51.818,10580176,951.4097518
Mali,Africa,2007.157366538626,54.467,12031795,1042.581557
Mauritania,Africa,1950.5791377094577,40.543,1022556,743.1159097
Mauritania,Africa,1957.2171798290615,42.338,1076852,846.1202613
Mauritania,Africa,1961.0430014744552,44.248,1146757,1055.896036
Mauritania,Africa,1967.8906271865003,46.289,1230542,1421.145193
Mauritania,Africa,1971.8788035592313,48.437,1332786,1586.851781
Mauritania,Africa,1976.7909997076765,50.852,1456688,1497.492223
Mauritania,Africa,1981.6796670178962,53.599,1622136,1481.150189
Mauritania,Africa,1985.897878256641,56.145,1841240,1421.603576
Mauritania,Africa,1993.2473554027106,58.333,2119465,1361.369784
Mauritania,Africa,1996.854518468496,60.43,2444741,1483.136136
Mauritania,Africa,2003.3269190138979,62.247,2828858,1579.019543
Mauritania,Africa,2007.9750027181922,64.164,3270065,1803.151496
Mauritius,Africa,1951.6827285850031,50.986,516556,1967.955707
Mauritius,Africa,1956.352335747669,58.089,609816,2034.037981
Mauritius,Africa,1961.8268252569767,60.246,701016,2529.067487
Mauritius,Africa,1967.6618469269383,61.557,789309,2475.387562
Mauritius,Africa,1971.2632297332286,62.944,851334,2575.484158
Mauritius,Africa,1976.8152919016168,64.93,913025,3710.982963
Mauritius,Africa,1981.6211710520677,66.711,992040,3688.037739
Mauritius,Africa,1987.5613074188252,68.74,1042663,4783.586903
Mauritius,Africa,1992.6511010911163,69.745,1096202,6058.253846
Mauritius,Africa,1996.3910023492606,70.736,1149818,7425.705295
Mauritius,Africa,2001.046467148256,71.954,1200206,9021.815894
Mauritius,Africa,2006.0214219814156,72.801,1250882,10956.99112
Mexico,Americas,1950.6083354923906,50.789,30144317,3478.125529
Mexico,Americas,1956.5968802615414,55.19,35015548,4131.546641
Mexico,Americas,1961.5124575087034,58.299,41121485,4581.609385
Mexico,Americas,1967.4960984776967,60.11,47995559,5754.733883
Mexico,Americas,1970.711467582236,62.361,55984294,6809.40669
Mexico,Americas,1975.7762283515076,65.032,63759976,7674.929108
Mexico,Americas,1980.662896746569,67.405,71640904,9611.147541
Mexico,Americas,1987.7218194188072,69.498,80122492,8688.156003
Mexico,Americas,1991.6216817589466,71.455,88111030,9472.384295
Mexico,Americas,1998.3066963490103,73.67,95895146,9767.29753
Mexico,Americas,2001.2633701260836,74.902,102479927,10742.44053
Mexico,Americas,2006.8949858420688,76.195,108700891,11977.57496
Mongolia,Asia,1951.0257108012631,42.244,800663,786.5668575
Mongolia,Asia,1955.6710315757807,45.248,882134,912.6626085
Mongolia,Asia,1961.8654136219038,48.251,1010280,1056.353958
Mongolia,Asia,1966.7947633850554,51.253,1149500,1226.04113
Mongolia,Asia,1972.30598737935,53.754,1320500,1421.741975
Mongolia,Asia,1978.2593208318622,55.491,1528000,1647.511665
Mongolia,Asia,1982.9992536036693,57.489,1756032,2000.603139
Mongolia,Asia,1987.120134600876,60.222,2015133,2338.008304
Mongolia,Asia,1991.089064860636,61.271,2312802,1785.402016
Mongolia,Asia,1997.9246092421124,63.625,2494803,1902.2521
Mongolia,Asia,2001.557334441527,65.033,2674234,2140.739323
Mongolia,Asia,2007.389689546406,66.803,2874127,3095.772271
Montenegro,Europe,1951.0926939800227,59.164,413834,2647.585601
Montenegro,Europe,1955.9814975887773,61.448,442829,3682.259903
Montenegro,Europe,1962.5537350700909,63.728,474528,4649.593785
Montenegro,Europe,1966.211865833749,67.178,501035,5907.850937
Montenegro,Europe,1971.8171954475897,70.636,527678,7778.414017
Montenegro,Europe,1976.2098710137677,73.066,560073,9595.929905
Montenegro,Europe,1980.8584259042573,74.101,562548,11222.58762
Montenegro,Europe,1988.2341104030243,74.865,569473,11732.51017
Montenegro,Europe,1993.4502658869899,75.435,621621,7003.339037
Montenegro,Europe,1995.8340203352,75.445,692651,6465.613349
Montenegro,Europe,2002.3897636643069,73.981,720230,6557.194282
Montenegro,Europe,2006.7579014818346,74.543,684736,9253.896111
Morocco,Africa,1950.7540184750562,42.873,9939217,1688.20357
Morocco,Africa,1956.7224226630526,45.423,11406350,1642.002314
Morocco,Africa,1963.3713062288257,47.924,13056604,1566.353493
Morocco,Africa,1968.235101326204,50.335,14770296,1711.04477
Morocco,Africa,1972.7913393344663,52.862,16660670,1930.194975
Morocco,Africa,1975.9139138677142,55.73,18396941,2370.619976
Morocco,Africa,1983.0830107513584,59.65,20198730,2702.620356
Morocco,Africa,1987.4215973178914,62.677,22987397,2755.046991
Morocco,Africa,1991.0080668244868,65.393,25798239,2948.047252
Morocco,Africa,1996.8859446312165,67.66,28529501,2982.101858
Morocco,Africa,2001.8918854838234,69.615,31167783,3258.495584
Morocco,Africa,2008.073398206275,71.164,33757175,3820.17523
Mozambique,Africa,1951.4404870872665,31.286,6446316,468.5260381
Mozambique,Africa,1957.5524394725037,33.779,7038035,495.5868333
Mozambique,Africa,1963.2616493215198,36.161,7788944,556.6863539
Mozambique,Africa,1967.6402175174683,38.113,8680909,566.6691539
Mozambique,Africa,1973.1168349621496,40.328,9809596,724.9178037
Mozambique,Africa,1978.3391756428375,42.495,11127868,502.3197334
Mozambique,Africa,1981.5697724356153,42.795,12587223,462.2114149
Mozambique,Africa,1988.0849144548786,42.861,12891952,389.8761846
Mozambique,Africa,1993.4450306171866,44.284,13160731,410.8968239
Mozambique,Africa,1997.7235343684915,46.344,16603334,472.3460771
Mozambique,Africa,2003.1814520241282,44.026,18473780,633.6179466
Mozambique,Africa,2006.3265848914125,42.082,19951656,823.6856205
Myanmar,Asia,1951.3450781843858,36.319,20092996,331.0
Myanmar,Asia,1958.3659917333741,41.905,21731844,350.0
Myanmar,Asia,1962.4954850955899,45.108,23634436,388.0
Myanmar,Asia,1967.5104238724061,49.379,25870271,349.0
Myanmar,Asia,1971.9495181100308,53.07,28466390,357.0
Myanmar,Asia,1977.929353114867,56.059,31528087,371.0
Myanmar,Asia,1983.2314014729297,58.056,34680442,424.0
Myanmar,Asia,1986.5241108900977,58.339,38028578,385.0
Myanmar,Asia,1992.3440333415733,59.32,40546538,347.0
Myanmar,Asia,1997.218948469254,60.328,43247867,415.0
Myanmar,Asia,2000.9592881992596,59.908,45598081,611.0
Myanmar,Asia,2007.8009439122836,62.069,47761980,944.0
Namibia,Africa,1952.15516913017,41.725,485831,2423.780443
Namibia,Africa,1957.7734539167247,45.226,548080,2621.448058
Namibia,Africa,1962.0980305685152,48.386,621392,3173.215595
Namibia,Africa,1967.1323291250183,51.159,706640,3793.694753
Namibia,Africa,1971.0665471129735,53.867,821782,3746.080948
Namibia,Africa,1977.9036949429892,56.437,977026,3876.485958
Namibia,Africa,1982.9483435595766,58.968,1099010,4191.100511
Namibia,Africa,1987.0197664496425,60.835,1278184,3693.731337
Namibia,Africa,1992.6158796662316,61.999,1554253,3804.537999
Namibia,Africa,1997.2124298600525,58.909,1774766,3899.52426
Namibia,Africa,2001.0799217626695,51.479,1972153,4072.324751
Namibia,Africa,2007.3876326169798,52.906,2055080,4811.060429
Nepal,Asia,1952.1502659095427,36.157,9182536,545.8657229
Nepal,Asia,1958.0855198097486,37.686,9682338,597.9363558
Nepal,Asia,1962.2745169627956,39.393,10332057,652.3968593
Nepal,Asia,1965.862037919222,41.472,11261690,676.4422254
Nepal,Asia,1971.1883905626128,43.971,12412593,674.7881296
Nepal,Asia,1976.9355282821737,46.748,13933198,694.1124398
Nepal,Asia,1982.2892872794102,49.594,15796314,718.3730947
Nepal,Asia,1987.7473307394616,52.537,17917180,775.6324501
Nepal,Asia,1990.9093713436155,55.727,20326209,897.7403604
Nepal,Asia,1998.3766860155606,59.426,23001113,1010.892138
Nepal,Asia,2001.4611765446393,61.34,25873917,1057.206311
Nepal,Asia,2007.167007059063,63.785,28901790,1091.359778
Netherlands,Europe,1951.0759865995292,72.13,10381988,8941.571858
Netherlands,Europe,1956.5963474715018,72.99,11026383,11276.19344
Netherlands,Europe,1961.18235764204,73.23,11805689,12790.84956
Netherlands,Europe,1966.1464462813972,73.82,12596822,15363.25136
Netherlands,Europe,1973.273070937158,73.75,13329874,18794.74567
Netherlands,Europe,1977.9986009993,75.24,13852989,21209.0592
Netherlands,Europe,1982.1922660120488,76.05,14310401,21399.46046
Netherlands,Europe,1986.7590293972273,76.83,14665278,23651.32361
Netherlands,Europe,1992.9780776116143,77.42,15174244,26790.94961
Netherlands,Europe,1996.4922336557506,78.03,15604464,30246.13063
Netherlands,Europe,2002.09281550182,78.53,16122830,33724.75778
Netherlands,Europe,2005.5412280312817,79.762,16570613,36797.93332
New Zealand,Oceania,1951.3230907400002,69.39,1994794,10556.57566
New Zealand,Oceania,1957.6074066514504,70.26,2229407,12247.39532
New Zealand,Oceania,1962.3360177414334,71.24,2488550,13175.678
New Zealand,Oceania,1966.2856446511696,71.52,2728150,14463.91893
New Zealand,Oceania,1971.6490110175032,71.89,2929100,16046.03728
New Zealand,Oceania,1975.6167348378196,72.22,3164900,16233.7177
New Zealand,Oceania,1981.5286300289922,73.84,3210650,17632.4104
New Zealand,Oceania,1987.5842473315813,74.32,3317166,19007.19129
New Zealand,Oceania,1992.3399903372908,76.33,3437674,18363.32494
New Zealand,Oceania,1996.4589340138477,77.55,3676187,21050.41377
New Zealand,Oceania,2002.6325293094837,79.11,3908037,23189.80135
New Zealand,Oceania,2007.2119598613333,80.204,4115771,25185.00911
Nicaragua,Americas,1951.9370965049554,42.314,1165790,3112.363948
Nicaragua,Americas,1957.1228600382133,45.432,1358828,3457.415947
Nicaragua,Americas,1962.7512756961094,48.632,1590597,3634.364406
Nicaragua,Americas,1967.807656993813,51.884,1865490,4643.393534
Nicaragua,Americas,1970.5199706417532,55.151,2182908,4688.593267
Nicaragua,Americas,1978.1430242038957,57.47,2554598,5486.371089
Nicaragua,Americas,1981.3210078070656,59.298,2979423,3470.338156
Nicaragua,Americas,1987.7863150616197,62.008,3344353,2955.984375
Nicaragua,Americas,1992.140234569636,65.843,4017939,2170.151724
Nicaragua,Americas,1996.7078613592048,68.426,4609572,2253.023004
Nicaragua,Americas,2000.651981669745,70.836,5146848,2474.548819
Nicaragua,Americas,2006.200942052099,72.899,5675356,2749.320965
Niger,Africa,1952.084081058922,37.444,3379468,761.879376
Niger,Africa,1955.7383551521293,38.598,3692184,835.5234025
Niger,Africa,1962.7409896205543,39.487,4076008,997.7661127
Niger,Africa,1965.8995255997675,40.118,4534062,1054.384891
Niger,Africa,1971.8754637899747,40.546,5060262,954.2092363
Niger,Africa,1976.9141746846576,41.291,5682086,808.8970728
Niger,Africa,1982.817678671896,42.598,6437188,909.7221354
Niger,Africa,1986.1893659590135,44.555,7332638,668.3000228
Niger,Africa,1991.4767217761193,47.391,8392818,581.182725
Niger,Africa,1997.1860881631471,51.313,9666252,580.3052092
Niger,Africa,2001.1551035204823,54.496,11140655,601.0745012
Niger,Africa,2006.374676625974,56.867,12894865,619.6768924
Nigeria,Africa,1951.311812866379,36.324,33119096,1077.281856
Nigeria,Africa,1958.1804645915101,37.802,37173340,1100.592563
Nigeria,Africa,1961.9990559321247,39.36,41871351,1150.927478
Nigeria,Africa,1967.2668470273297,41.04,47287752,1014.514104
Nigeria,Africa,1971.5092506112646,42.821,53740085,1698.388838
Nigeria,Africa,1978.2298995435317,44.514,62209173,1981.951806
Nigeria,Africa,1980.5957907340708,45.826,73039376,1576.97375
Nigeria,Africa,1986.3874606355503,46.886,81551520,1385.029563
Nigeria,Africa,1992.187447644291,47.472,93364244,1619.848217
Nigeria,Africa,1996.3775835413069,47.464,106207839,1624.941275
Nigeria,Africa,2001.227528951576,46.608,119901274,1615.286395
Nigeria,Africa,2007.4511046410846,46.859,135031164,2013.977305
Norway,Europe,1953.1988134790245,72.67,3327728,10095.42172
Norway,Europe,1956.359427128895,73.44,3491938,11653.97304
Norway,Europe,1961.8421764291768,73.47,3638919,13450.40151
Norway,Europe,1966.8998283879387,74.08,3786019,16361.87647
Norway,Europe,1970.8903032430255,74.34,3933004,18965.05551
Norway,Europe,1978.3433546881708,75.37,4043205,23311.34939
Norway,Europe,1983.3515090082878,75.97,4114787,26298.63531
Norway,Europe,1985.6961563099878,75.89,4186147,31540.9748
Norway,Europe,1991.630964106881,77.32,4286357,33965.66115
Norway,Europe,1996.268115195214,78.32,4405672,41283.16433
Norway,Europe,2001.9908190112692,79.05,4535591,44683.97525
Norway,Europe,2007.2579549855145,80.196,4627926,49357.19017
Oman,Asia,1952.5891280389076,37.578,507833,1828.230307
Oman,Asia,1958.3693126316105,40.08,561977,2242.746551
Oman,Asia,1960.9873053054332,43.165,628164,2924.638113
Oman,Asia,1967.316399535317,46.988,714775,4720.942687
Oman,Asia,1971.9041355030272,52.143,829050,10618.03855
Oman,Asia,1976.3108606519363,57.367,1004533,11848.34392
Oman,Asia,1980.9410282417966,62.728,1301048,12954.79101
Oman,Asia,1987.1645902845744,67.734,1593882,18115.22313
Oman,Asia,1992.619242001971,71.197,1915208,18616.70691
Oman,Asia,1998.3040529605457,72.499,2283635,19702.05581
Oman,Asia,2003.3072324098323,74.193,2713462,19774.83687
Oman,Asia,2005.6985620926334,75.64,3204897,22316.19287
Pakistan,Asia,1951.5535529499832,43.436,41346560,684.5971438
Pakistan,Asia,1956.1103143456678,45.557,46679944,747.0835292
Pakistan,Asia,1961.645358221487,47.67,53100671,803.3427418
Pakistan,Asia,1967.2940130338081,49.8,60641899,942.4082588
Pakistan,Asia,1973.37510433083,51.929,69325921,1049.938981
Pakistan,Asia,1977.2194895373686,54.043,78152686,1175.921193
Pakistan,Asia,1981.082532399009,56.158,91462088,1443.429832
Pakistan,Asia,1986.6675380122365,58.245,105186881,1704.686583
Pakistan,Asia,1991.722590704191,60.838,120065004,1971.829464
Pakistan,Asia,1997.5573977027818,61.818,135564834,2049.350521
Pakistan,Asia,2001.2274402825353,63.61,153403524,2092.712441
Pakistan,Asia,2005.8258054332184,65.483,169270617,2605.94758
Panama,Americas,1950.7836598016424,55.191,940080,2480.380334
Panama,Americas,1957.9163243693347,59.201,1063506,2961.800905
Panama,Americas,1962.3892619157593,61.817,1215725,3536.540301
Panama,Americas,1966.9727980562195,64.071,1405486,4421.009084
Panama,Americas,1971.9381863958401,66.216,1616384,5364.249663
Panama,Americas,1976.9041619389695,68.681,1839782,5351.912144
Panama,Americas,1983.200932837644,70.472,2036305,7009.601598
Panama,Americas,1985.6834005352487,71.523,2253639,7034.779161
Panama,Americas,1991.5228877783452,72.462,2484997,6618.74305
Panama,Americas,1997.2169318753954,73.738,2734531,7113.692252
Panama,Americas,2003.2154763140397,74.712,2990875,7356.031934
Panama,Americas,2005.612165221049,75.537,3242173,9809.185636
Paraguay,Americas,1952.8981567559613,62.649,1555876,1952.308701
Paraguay,Americas,1958.413342077748,63.196,1770902,2046.154706
Paraguay,Americas,1961.7559912238094,64.361,2009813,2148.027146
Paraguay,Americas,1967.907502932831,64.951,2287985,2299.376311
Paraguay,Americas,1973.2673153810777,65.815,2614104,2523.337977
Paraguay,Americas,1976.4583798539497,66.353,2984494,3248.373311
Paraguay,Americas,1982.075165192229,66.874,3366439,4258.503604
Paraguay,Americas,1988.4859586190878,67.378,3886512,3998.875695
Paraguay,Americas,1990.7265247750784,68.225,4483945,4196.411078
Paraguay,Americas,1998.3544215986751,69.4,5154123,4247.400261
Paraguay,Americas,2000.7444516185017,70.755,5884491,3783.674243
Paraguay,Americas,2006.1481354416585,71.752,6667147,4172.838464
Peru,Americas,1953.0980061729124,43.902,8025700,3758.523437
Peru,Americas,1956.9589257041287,46.263,9146100,4245.256698
Peru,Americas,1961.6209312987535,49.096,10516500,4957.037982
Peru,Americas,1966.4932521624405,51.445,12132200,5788.09333
Peru,Americas,1972.0620391266466,55.448,13954700,5937.827283
Peru,Americas,1977.567586016075,58.447,15990099,6281.290855
Peru,Americas,1983.3013110008765,61.406,18125129,6434.501797
Peru,Americas,1985.6308520341615,64.134,20195924,6360.943444
Peru,Americas,1990.6268255394739,66.458,22430449,4446.380924
Peru,Americas,1995.822347361357,68.386,24748122,5838.347657
Peru,Americas,2000.8171358228226,69.906,26769436,5909.020073
Peru,Americas,2008.3091803925408,71.421,28674757,7408.905561
Philippines,Asia,1950.5671692267601,47.752,22438691,1272.880995
Philippines,Asia,1956.1343829497898,51.334,26072194,1547.944844
Philippines,Asia,1962.021061574205,54.757,30325264,1649.552153
Philippines,Asia,1966.4186382387484,56.393,35356600,1814.12743
Philippines,Asia,1972.849759814692,58.065,40850141,1989.37407
Philippines,Asia,1975.8468243473321,60.06,46850962,2373.204287
Philippines,Asia,1983.0939000798537,62.082,53456774,2603.273765
Philippines,Asia,1987.9118063627172,64.151,60017788,2189.634995
Philippines,Asia,1990.8224408435738,66.458,67185766,2279.324017
Philippines,Asia,1995.6145598615683,68.564,75012988,2536.534925
Philippines,Asia,2001.974725822016,70.303,82995088,2650.921068
Philippines,Asia,2005.5777205703425,71.688,91077287,3190.481016
Poland,Europe,1952.8854287106478,61.31,25730551,4029.329699
Poland,Europe,1955.522598143507,65.77,28235346,4734.253019
Poland,Europe,1961.4716699072842,67.64,30329617,5338.752143
Poland,Europe,1967.951103820583,69.61,31785378,6557.152776
Poland,Europe,1970.8903368766332,70.85,33039545,8006.506993
Poland,Europe,1976.8166862518788,70.67,34621254,9508.141454
Poland,Europe,1981.713723086865,71.32,36227381,8451.531004
Poland,Europe,1987.8983607125062,70.98,37740710,9082.351172
Poland,Europe,1993.4491672162567,70.99,38370697,7738.881247
Poland,Europe,1996.0103641534354,72.75,38654957,10159.58368
Poland,Europe,2001.9153183390442,74.67,38625976,12002.23908
Poland,Europe,2005.807800005417,75.563,38518241,15389.92468
Portugal,Europe,1950.7284271447631,59.82,8526050,3068.319867
Portugal,Europe,1958.2721936770383,61.51,8817650,3774.571743
Portugal,Europe,1961.0384720564555,64.39,9019800,4727.954889
Portugal,Europe,1967.2899544964032,66.6,9103000,6361.517993
Portugal,Europe,1972.9984266508861,69.26,8970450,9022.247417
Portugal,Europe,1976.3145839991241,70.41,9662600,10172.48572
Portugal,Europe,1982.5693927046716,72.77,9859650,11753.84291
Portugal,Europe,1986.7241957485353,74.06,9915289,13039.30876
Portugal,Europe,1991.935196286363,74.86,9927680,16207.26663
Portugal,Europe,1995.7452103061535,75.97,10156415,17641.03156
Portugal,Europe,2000.9557790773918,77.29,10433867,19970.90787
Portugal,Europe,2008.1330659328785,78.098,10642836,20509.64777
Puerto Rico,Americas,1953.3839782445334,64.28,2227000,3081.959785
Puerto Rico,Americas,1958.068045180601,68.54,2260000,3907.156189
Puerto Rico,Americas,1962.9101690850566,69.62,2448046,5108.34463
Puerto Rico,Americas,1967.4383906552748,71.1,2648961,6929.277714
Puerto Rico,Americas,1970.593077316613,72.16,2847132,9123.041742
Puerto Rico,Americas,1978.2399434657311,73.44,3080828,9770.524921
Puerto Rico,Americas,1983.0228480960236,73.75,3279001,10330.98915
Puerto Rico,Americas,1987.71414553441,74.63,3444468,12281.34191
Puerto Rico,Americas,1992.351792318029,73.911,3585176,14641.58711
Puerto Rico,Americas,1998.1969415936499,74.917,3759430,16999.4333
Puerto Rico,Americas,2002.951056791804,77.778,3859606,18855.60618
Puerto Rico,Americas,2006.231104532082,78.746,3942491,19328.70901
Reunion,Africa,1952.8852276831528,52.724,257700,2718.885295
Reunion,Africa,1956.7890770353993,55.09,308700,2769.451844
Reunion,Africa,1960.5062649705173,57.666,358900,3173.72334
Reunion,Africa,1967.0002206406982,60.542,414024,4021.175739
Reunion,Africa,1973.2476029812397,64.274,461633,5047.658563
Reunion,Africa,1975.8281092075958,67.064,492095,4319.804067
Reunion,Africa,1982.8072397507503,69.885,517810,5267.219353
Reunion,Africa,1986.1202545990402,71.913,562035,5303.377488
Reunion,Africa,1990.667001281344,73.615,622191,6101.255823
Reunion,Africa,1996.481025648779,74.772,684810,6071.941411
Reunion,Africa,2003.1762101294862,75.744,743981,6316.1652
Reunion,Africa,2008.3056642578756,76.442,798094,7670.122558
Romania,Europe,1950.5630789231157,61.05,16630000,3144.613186
Romania,Europe,1957.924446414377,64.1,17829327,3943.370225
Romania,Europe,1960.970320782455,66.8,18680721,4734.997586
Romania,Europe,1967.6618880240085,66.8,19284814,6470.866545
Romania,Europe,1972.3281177627475,69.21,20662648,8011.414402
Romania,Europe,1976.5111609359585,69.46,21658597,9356.39724
Romania,Europe,1981.6570686675982,69.66,22356726,9605.314053
Romania,Europe,1987.3415324218258,69.53,22686371,9696.273295
Romania,Europe,1990.7582561244571,69.36,22797027,6598.409903
Romania,Europe,1996.8817309426986,69.72,22562458,7346.547557
Romania,Europe,2001.3488995772823,71.322,22404337,7885.360081
Romania,Europe,2008.225514709395,72.476,22276056,10808.47561
Rwanda,Africa,1951.2485587630267,40.0,2534927,493.3238752
Rwanda,Africa,1957.332309007185,41.5,2822082,540.2893983
Rwanda,Africa,1960.5319238986258,43.0,3051242,597.4730727
Rwanda,Africa,1967.237552625953,44.1,3451079,510.9637142
Rwanda,Africa,1970.7815397246939,44.6,3992121,590.5806638
Rwanda,Africa,1976.1086227022304,45.0,4657072,670.0806011
Rwanda,Africa,1982.890080052062,46.218,5507565,881.5706467
Rwanda,Africa,1986.5531129578953,44.02,6349365,847.991217
Rwanda,Africa,1991.4947527402608,23.599,7290203,737.0685949
Rwanda,Africa,1996.0828390579688,36.087,7212583,589.9445051
