country,continent,year,lifeExp,pop,gdpPercap
Kuwait,Asia,1972.010818297452,69.343,1140357,59265.47714
Kuwait,Asia,1983.250577140541,71.309,1497494,31354.03573
Kuwait,Asia,1988.2947409192786,74.174,1891487,28118.42998
Kuwait,Asia,1996.4036464786518,75.19,1418095,34932.91959
Kuwait,Asia,1998.6393619084056,76.156,1765345,40300.61996
Kuwait,Asia,2001.1815063067913,76.904,2111561,35110.10566
Kuwait,Asia,2004.5900810377902,77.588,2505559,47306.98978
Lebanon,Asia,1952.1245487512685,55.928,1439529,4834.804067
Lebanon,Asia,1958.6293447681146,59.489,1647412,6089.786934
Lebanon,Asia,1962.5779040545742,62.094,1886848,5714.560611
Lebanon,Asia,1965.9485063476245,63.87,2186894,6006.983042
Lebanon,Asia,1971.9749819866217,65.421,2680018,7486.384341
Lebanon,Asia,1979.776982641777,66.099,3115787,8659.696836
Lebanon,Asia,1977.7974274329479,66.983,3086876,7640.519521
Lebanon,Asia,1990.2711121961245,67.926,3089353,5377.091329
Lebanon,Asia,1996.6535858907826,69.292,3219994,6890.806854
Lebanon,Asia,1997.8255683921761,70.265,3430388,8754.96385
Lebanon,Asia,1998.3646904886225,71.028,3677780,9313.93883
Lebanon,Asia,2002.1439828518185,71.993,3921278,10461.05868
Lesotho,Africa,1951.5165091249373,42.138,748747,298.8462121
Lesotho,Africa,1959.646979219721,45.047,813338,335.9971151
Lesotho,Africa,1961.6557796177,47.747,893143,411.8006266
Lesotho,Africa,1963.6750972820448,48.492,996380,498.6390265
Lesotho,Africa,1971.7748944881944,49.767,1116779,496.5815922
Lesotho,Africa,1978.226122808143,52.208,1251524,745.3695408
Lesotho,Africa,1978.6552526095018,55.078,1411807,797.2631074
Lesotho,Africa,1987.3040638454427,57.18,1599200,773.9932141
Lesotho,Africa,1989.4205363648764,59.685,1803195,977.4862725
Lesotho,Africa,1996.7585291304533,55.558,1982823,1186.147994
Lesotho,Africa,2006.6223007506587,44.593,2046772,1275.184575
Lesotho,Africa,2010.0380390255004,42.592,2012649,1569.331442
Liberia,Africa,1950.2169402076322,38.48,863308,575.5729961
Liberia,Africa,1954.545658377016,39.486,975950,620.9699901
Liberia,Africa,1964.821291152383,40.502,1112796,634.1951625
Liberia,Africa,1963.8120715398622,41.536,1279406,713.6036483
Liberia,Africa,1975.8225991302497,42.614,1482628,803.0054535
Liberia,Africa,1977.891878553316,43.764,1703617,640.3224383
Liberia,Africa,1984.1757676931581,44.852,1956875,572.1995694
Liberia,Africa,1989.3220558239057,46.027,2269414,506.1138573
Liberia,Africa,1987.7918448940034,40.802,1912974,636.6229191
Liberia,Africa,1998.2695351179088,42.221,2200725,609.1739508
Liberia,Africa,2006.0970833099993,43.753,2814651,531.4823679
Liberia,Africa,2004.9187987931768,45.678,3193942,414.5073415
Libya,Africa,1953.7944067355122,42.723,1019729,2387.54806
Libya,Africa,1961.5647727931173,45.289,1201578,3448.284395
Libya,Africa,1964.9606795679977,47.808,1441863,6757.030816
Libya,Africa,1964.4178637178118,50.227,1759224,18772.75169
Libya,Africa,1967.678936099393,52.773,2183877,21011.49721
Libya,Africa,1978.9555428083916,57.442,2721783,21951.21176
Libya,Africa,1981.68597384821,62.155,3344074,17364.27538
Libya,Africa,1990.8524964249912,66.234,3799845,11770.5898
Libya,Africa,1993.7557442785553,68.755,4364501,9640.138501
Libya,Africa,1994.044773301921,71.555,4759670,9467.446056
Libya,Africa,2003.4139571349922,72.737,5368585,9534.677467
Libya,Africa,2010.009027252562,73.952,6036914,12057.49928
Madagascar,Africa,1954.3583271388657,36.681,4762912,1443.011715
Madagascar,Africa,1953.104773516994,38.865,5181679,1589.20275
Madagascar,Africa,1961.1601365367817,40.848,5703324,1643.38711
Madagascar,Africa,1970.6850378030215,42.881,6334556,1634.047282
Madagascar,Africa,1974.5362224807218,44.851,7082430,1748.562982
Madagascar,Africa,1978.2865492911644,46.881,8007166,1544.228586
Madagascar,Africa,1985.6970909922304,48.969,9171477,1302.878658
Madagascar,Africa,1983.2837175363086,49.35,10568642,1155.441948
Madagascar,Africa,1995.7314585552394,52.214,12210395,1040.67619
Madagascar,Africa,2000.2395432007868,54.978,14165114,986.2958956
Madagascar,Africa,2006.0971633065526,57.286,16473477,894.6370822
Madagascar,Africa,2011.6431305055826,59.443,19167654,1044.770126
Malawi,Africa,1955.8715972462671,36.256,2917802,369.1650802
Malawi,Africa,1960.3046314345706,37.207,3221238,416.3698064
Malawi,Africa,1959.736969855199,38.41,3628608,427.9010856
Malawi,Africa,1964.1311856402801,39.487,4147252,495.5147806
Malawi,Africa,1967.7288343008693,41.766,4730997,584.6219709
Malawi,Africa,1981.8250944551032,43.767,5637246,663.2236766
Malawi,Africa,1983.2784221465893,45.642,6502825,632.8039209
Malawi,Africa,1988.0686653591556,47.457,7824747,635.5173634
Malawi,Africa,1989.258507901084,49.42,10014249,563.2000145
Malawi,Africa,1996.4097998633224,47.495,10419991,692.2758103
Malawi,Africa,2006.2338498130343,45.009,11824495,665.4231186
Malawi,Africa,2002.4330537115422,48.303,13327079,759.3499101
Malaysia,Asia,1954.6938181952432,48.463,6748378,1831.132894
Malaysia,Asia,1955.774595642072,52.102,7739235,1810.066992
Malaysia,Asia,1959.9903572846022,55.737,8906385,2036.884944
Malaysia,Asia,1967.3129201780055,59.371,10154878,2277.742396
Malaysia,Asia,1971.893753363799,63.01,11441462,2849.09478
Malaysia,Asia,1980.4601639582634,65.256,12845381,3827.921571
Malaysia,Asia,1982.1544365128939,68.0,14441916,4920.355951
Malaysia,Asia,1990.0744349592298,69.5,16331785,5249.802653
Malaysia,Asia,1989.633532818165,70.693,18319502,7277.912802
Malaysia,Asia,1993.9349939860604,71.938,20476091,10132.90964
Malaysia,Asia,2005.8912723323892,73.044,22662365,10206.97794
Malaysia,Asia,2007.7507809178994,74.241,24821286,12451.6558
Mali,Africa,1951.1237306412302,33.685,3838168,452.3369807
Mali,Africa,1956.4559750484586,35.307,4241884,490.3821867
Mali,Africa,1957.0247477830724,36.936,4690372,496.1743428
Mali,Africa,1969.3334599374245,38.487,5212416,545.0098873
Mali,Africa,1976.3008404479865,39.977,5828158,581.3688761
Mali,Africa,1973.8796198247755,41.714,6491649,686.3952693
Mali,Africa,1985.08646513813,43.916,6998256,618.0140641
Mali,Africa,1990.5121833827964,46.364,7634008,684.1715576
Mali,Africa,1988.4894301310776,48.388,8416215,739.014375
Mali,Africa,2001.9240447004256,49.903,9384984,790.2579846
Mali,Africa,1997.3036695633893,51.818,10580176,951.4097518
Mali,Africa,2004.1124367110153,54.467,12031795,1042.581557
Mauritania,Africa,1955.2602278822776,40.543,1022556,743.1159097
Mauritania,Africa,1958.875185817641,42.338,1076852,846.1202613
Mauritania,Africa,1958.640362683095,44.248,1146757,1055.896036
Mauritania,Africa,1966.734899725843,46.289,1230542,1421.145193
Mauritania,Africa,1975.9520724756314,48.437,1332786,1586.851781
Mauritania,Africa,1974.9360294305218,50.852,1456688,1497.492223
Mauritania,Africa,1983.9335945292496,53.599,1622136,1481.150189
Mauritania,Africa,1990.971963099799,56.145,1841240,1421.603576
Mauritania,Africa,1990.8439530517014,58.333,2119465,1361.369784
Mauritania,Africa,1993.6255569685036,60.43,2444741,1483.136136
Mauritania,Africa,1999.3517591181253,62.247,2828858,1579.019543
Mauritania,Africa,2003.122712024832,64.164,3270065,1803.151496
Mauritius,Africa,1947.8824219672758,50.986,516556,1967.955707
Mauritius,Africa,1958.5826435619613,58.089,609816,2034.037981
Mauritius,Africa,1963.1876647384086,60.246,701016,2529.067487
Mauritius,Africa,1963.429024256807,61.557,789309,2475.387562
Mauritius,Africa,1975.9834850083203,62.944,851334,2575.484158
Mauritius,Africa,1978.7742106771911,64.93,913025,3710.982963
Mauritius,Africa,1977.2872013318524,66.711,992040,3688.037739
Mauritius,Africa,1991.1142754658092,68.74,1042663,4783.586903
Mauritius,Africa,1989.982971676454,69.745,1096202,6058.253846
Mauritius,Africa,2000.9874564010158,70.736,1149818,7425.705295
Mauritius,Africa,2002.2675981870082,71.954,1200206,9021.815894
Mauritius,Africa,2010.0373495178183,72.801,1250882,10956.99112
Mexico,Americas,1947.7060707997987,50.789,30144317,3478.125529
Mexico,Americas,1956.6813479015793,55.19,35015548,4131.546641
Mexico,Americas,1960.349366427407,58.299,41121485,4581.609385
Mexico,Americas,1969.750377225779,60.11,47995559,5754.733883
Mexico,Americas,1971.261679306209,62.361,55984294,6809.40669
Mexico,Americas,1973.7115518635203,65.032,63759976,7674.929108
Mexico,Americas,1985.4489844145678,67.405,71640904,9611.147541
Mexico,Americas,1984.0546817494862,69.498,80122492,8688.156003
Mexico,Americas,1987.178208846737,71.455,88111030,9472.384295
Mexico,Americas,1992.8437169890096,73.67,95895146,9767.29753
Mexico,Americas,1998.6238754794117,74.902,102479927,10742.44053
Mexico,Americas,2005.9932506263492,76.195,108700891,11977.57496
Mongolia,Asia,1953.4382243426985,42.244,800663,786.5668575
Mongolia,Asia,1952.331062435766,45.248,882134,912.6626085
Mongolia,Asia,1965.9512691639197,48.251,1010280,1056.353958
Mongolia,Asia,1967.6760148106598,51.253,1149500,1226.04113
Mongolia,Asia,1967.09697947681,53.754,1320500,1421.741975
Mongolia,Asia,1974.6409180959502,55.491,1528000,1647.511665
Mongolia,Asia,1983.379506894745,57.489,1756032,2000.603139
Mongolia,Asia,1988.1939392176562,60.222,2015133,2338.008304
Mongolia,Asia,1995.6999724604234,61.271,2312802,1785.402016
Mongolia,Asia,1994.6662607178314,63.625,2494803,1902.2521
Mongolia,Asia,2003.0783069471427,65.033,2674234,2140.739323
Mongolia,Asia,2002.8510813959244,66.803,2874127,3095.772271
Montenegro,Europe,1953.522978082343,59.164,413834,2647.585601
Montenegro,Europe,1952.226912428905,61.448,442829,3682.259903
Montenegro,Europe,1965.6748555151519,63.728,474528,4649.593785
Montenegro,Europe,1964.9016216236919,67.178,501035,5907.850937
Montenegro,Europe,1973.5249343205999,70.636,527678,7778.414017
Montenegro,Europe,1979.1896312402712,73.066,560073,9595.929905
Montenegro,Europe,1986.8801739507126,74.101,562548,11222.58762
Montenegro,Europe,1984.960545803837,74.865,569473,11732.51017
Montenegro,Europe,1990.0325553015682,75.435,621621,7003.339037
Montenegro,Europe,2000.427711305379,75.445,692651,6465.613349
Montenegro,Europe,2001.592560103963,73.981,720230,6557.194282
Montenegro,Europe,2005.465849273037,74.543,684736,9253.896111
Morocco,Africa,1953.9884864887076,42.873,9939217,1688.20357
Morocco,Africa,1960.0967191817672,45.423,11406350,1642.002314
Morocco,Africa,1958.5025448461836,47.924,13056604,1566.353493
Morocco,Africa,1967.5959133993053,50.335,14770296,1711.04477
Morocco,Africa,1972.3698264063664,52.862,16660670,1930.194975
Morocco,Africa,1978.3414091346583,55.73,18396941,2370.619976
Morocco,Africa,1979.797844378091,59.65,20198730,2702.620356
Morocco,Africa,1989.494665656043,62.677,22987397,2755.046991
Morocco,Africa,1995.8049328442446,65.393,25798239,2948.047252
Morocco,Africa,1997.1407659874103,67.66,28529501,2982.101858
Morocco,Africa,2004.3639990305478,69.615,31167783,3258.495584
Morocco,Africa,2003.4355613407802,71.164,33757175,3820.17523
Mozambique,Africa,1956.8880694337968,31.286,6446316,468.5260381
Mozambique,Africa,1955.9041816524398,33.779,7038035,495.5868333
Mozambique,Africa,1961.2277085518015,36.161,7788944,556.6863539
Mozambique,Africa,1962.8492852477118,38.113,8680909,566.6691539
Mozambique,Africa,1968.2501393684665,40.328,9809596,724.9178037
Mozambique,Africa,1975.2890885765926,42.495,11127868,502.3197334
Mozambique,Africa,1980.9663530155256,42.795,12587223,462.2114149
Mozambique,Africa,1990.8357555152652,42.861,12891952,389.8761846
Mozambique,Africa,1987.5180872756562,44.284,13160731,410.8968239
Mozambique,Africa,1996.2320342294702,46.344,16603334,472.3460771
Mozambique,Africa,2000.388704210058,44.026,18473780,633.6179466
Mozambique,Africa,2009.9453869433125,42.082,19951656,823.6856205
Myanmar,Asia,1947.1004381762862,36.319,20092996,331.0
Myanmar,Asia,1957.5559490227167,41.905,21731844,350.0
Myanmar,Asia,1960.910251785553,45.108,23634436,388.0
Myanmar,Asia,1970.9474998724183,49.379,25870271,349.0
Myanmar,Asia,1974.772417460806,53.07,28466390,357.0
Myanmar,Asia,1981.5091270335954,56.059,31528087,371.0
Myanmar,Asia,1985.247805565995,58.056,34680442,424.0
Myanmar,Asia,1984.0051898716565,58.339,38028578,385.0
Myanmar,Asia,1990.1575472049346,59.32,40546538,347.0
Myanmar,Asia,1997.3164989360353,60.328,43247867,415.0
Myanmar,Asia,2005.7576053806272,59.908,45598081,611.0
Myanmar,Asia,2006.0232844968125,62.069,47761980,944.0
Namibia,Africa,1956.1439706609565,41.725,485831,2423.780443
Namibia,Africa,1961.1805209324693,45.226,548080,2621.448058
Namibia,Africa,1958.199458688734,48.386,621392,3173.215595
Namibia,Africa,1965.9344461814117,51.159,706640,3793.694753
Namibia,Africa,1967.7722204414233,53.867,821782,3746.080948
Namibia,Africa,1973.736080464454,56.437,977026,3876.485958
Namibia,Africa,1978.079052816893,58.968,1099010,4191.100511
Namibia,Africa,1985.0735805523675,60.835,1278184,3693.731337
Namibia,Africa,1989.5414822566556,61.999,1554253,3804.537999
Namibia,Africa,1994.7881718857448,58.909,1774766,3899.52426
Namibia,Africa,1997.3441141367616,51.479,1972153,4072.324751
Namibia,Africa,2008.3919125016143,52.906,2055080,4811.060429
Nepal,Asia,1955.8568764873257,36.157,9182536,545.8657229
Nepal,Asia,1957.8224561077452,37.686,9682338,597.9363558
Nepal,Asia,1960.732610985596,39.393,10332057,652.3968593
Nepal,Asia,1966.1197261324169,41.472,11261690,676.4422254
Nepal,Asia,1970.596839883008,43.971,12412593,674.7881296
Nepal,Asia,1980.8800220318499,46.748,13933198,694.1124398
Nepal,Asia,1978.85853294848,49.594,15796314,718.3730947
Nepal,Asia,1984.0390582871325,52.537,17917180,775.6324501
Nepal,Asia,1988.2927744920728,55.727,20326209,897.7403604
Nepal,Asia,1996.7871864576525,59.426,23001113,1010.892138
Nepal,Asia,2002.0351686453446,61.34,25873917,1057.206311
Nepal,Asia,2006.7237409673562,63.785,28901790,1091.359778
Netherlands,Europe,1950.7874354915418,72.13,10381988,8941.571858
Netherlands,Europe,1955.4291572876973,72.99,11026383,11276.19344
Netherlands,Europe,1966.1243911432384,73.23,11805689,12790.84956
Netherlands,Europe,1962.0621243071553,73.82,12596822,15363.25136
Netherlands,Europe,1972.3302179370062,73.75,13329874,18794.74567
Netherlands,Europe,1972.1468021614626,75.24,13852989,21209.0592
Netherlands,Europe,1983.6769666269597,76.05,14310401,21399.46046
Netherlands,Europe,1982.991942607582,76.83,14665278,23651.32361
Netherlands,Europe,1987.5424804474417,77.42,15174244,26790.94961
Netherlands,Europe,1999.6950520348262,78.03,15604464,30246.13063
Netherlands,Europe,2003.1991113224685,78.53,16122830,33724.75778
Netherlands,Europe,2007.7114706149928,79.762,16570613,36797.93332
New Zealand,Oceania,1951.585078570639,69.39,1994794,10556.57566
New Zealand,Oceania,1959.0676122136013,70.26,2229407,12247.39532
New Zealand,Oceania,1962.8940812299343,71.24,2488550,13175.678
New Zealand,Oceania,1968.9853406191944,71.52,2728150,14463.91893
New Zealand,Oceania,1975.6491635889702,71.89,2929100,16046.03728
New Zealand,Oceania,1976.5338628574814,72.22,3164900,16233.7177
New Zealand,Oceania,1978.0506197252516,73.84,3210650,17632.4104
New Zealand,Oceania,1982.6263085887185,74.32,3317166,19007.19129
New Zealand,Oceania,1996.6509791673525,76.33,3437674,18363.32494
New Zealand,Oceania,2000.3967165075758,77.55,3676187,21050.41377
New Zealand,Oceania,1998.69614125138,79.11,3908037,23189.80135
New Zealand,Oceania,2004.8689416393238,80.204,4115771,25185.00911
Nicaragua,Americas,1947.942519921536,42.314,1165790,3112.363948
Nicaragua,Americas,1952.920502176289,45.432,1358828,3457.415947
Nicaragua,Americas,1963.4028729646338,48.632,1590597,3634.364406
Nicaragua,Americas,1970.5255387831767,51.884,1865490,4643.393534
Nicaragua,Americas,1974.4732294718144,55.151,2182908,4688.593267
Nicaragua,Americas,1978.9325604210294,57.47,2554598,5486.371089
Nicaragua,Americas,1980.8454008542983,59.298,2979423,3470.338156
Nicaragua,Americas,1982.023656668524,62.008,3344353,2955.984375
Nicaragua,Americas,1990.0744993931578,65.843,4017939,2170.151724
Nicaragua,Americas,1998.2007070931081,68.426,4609572,2253.023004
Nicaragua,Americas,2006.5604737265053,70.836,5146848,2474.548819
Nicaragua,Americas,2007.251115678927,72.899,5675356,2749.320965
Niger,Africa,1955.751144993112,37.444,3379468,761.879376
Niger,Africa,1960.7988547299092,38.598,3692184,835.5234025
Niger,Africa,1958.7889899133868,39.487,4076008,997.7661127
Niger,Africa,1967.9014651934376,40.118,4534062,1054.384891
Niger,Africa,1972.7641711638423,40.546,5060262,954.2092363
Niger,Africa,1975.3158273289043,41.291,5682086,808.8970728
Niger,Africa,1979.9438283997017,42.598,6437188,909.7221354
Niger,Africa,1985.5058205701685,44.555,7332638,668.3000228
Niger,Africa,1992.0036417315646,47.391,8392818,581.182725
Niger,Africa,2001.651755956783,51.313,9666252,580.3052092
Niger,Africa,2001.7070077691453,54.496,11140655,601.0745012
Niger,Africa,2007.073709575352,56.867,12894865,619.6768924
Nigeria,Africa,1949.3309737904276,36.324,33119096,1077.281856
Nigeria,Africa,1952.434300713682,37.802,37173340,1100.592563
Nigeria,Africa,1961.775318603255,39.36,41871351,1150.927478
Nigeria,Africa,1969.9081086405683,41.04,47287752,1014.514104
Nigeria,Africa,1967.9834857136846,42.821,53740085,1698.388838
Nigeria,Africa,1979.6445675535076,44.514,62209173,1981.951806
Nigeria,Africa,1980.1500024842837,45.826,73039376,1576.97375
Nigeria,Africa,1986.014068074878,46.886,81551520,1385.029563
Nigeria,Africa,1990.0315121712854,47.472,93364244,1619.848217
Nigeria,Africa,2001.6233654612645,47.464,106207839,1624.941275
Nigeria,Africa,2001.504645987058,46.608,119901274,1615.286395
Nigeria,Africa,2005.99378663343,46.859,135031164,2013.977305
Norway,Europe,1951.7884957043407,72.67,3327728,10095.42172
Norway,Europe,1955.2357440136345,73.44,3491938,11653.97304
Norway,Europe,1958.0433020965177,73.47,3638919,13450.40151
Norway,Europe,1962.4698725787443,74.08,3786019,16361.87647
Norway,Europe,1973.772791809718,74.34,3933004,18965.05551
Norway,Europe,1974.2424672140198,75.37,4043205,23311.34939
Norway,Europe,1985.4325231671876,75.97,4114787,26298.63531
Norway,Europe,1982.6856070289339,75.89,4186147,31540.9748
Norway,Europe,1992.6887506551811,77.32,4286357,33965.66115
Norway,Europe,1992.7226687933712,78.32,4405672,41283.16433
Norway,Europe,1998.4592052152727,79.05,4535591,44683.97525
Norway,Europe,2003.6570173593698,80.196,4627926,49357.19017
Oman,Asia,1956.6957930000708,37.578,507833,1828.230307
Oman,Asia,1952.9840002406793,40.08,561977,2242.746551
Oman,Asia,1960.0921860561532,43.165,628164,2924.638113
Oman,Asia,1962.210502674537,46.988,714775,4720.942687
Oman,Asia,1967.6358045916797,52.143,829050,10618.03855
Oman,Asia,1974.5056339189805,57.367,1004533,11848.34392
Oman,Asia,1977.588858530322,62.728,1301048,12954.79101
Oman,Asia,1989.77288322506,67.734,1593882,18115.22313
Oman,Asia,1993.5973647045373,71.197,1915208,18616.70691
Oman,Asia,1999.6967672891192,72.499,2283635,19702.05581
Oman,Asia,1998.4904715465707,74.193,2713462,19774.83687
Oman,Asia,2002.581408321801,75.64,3204897,22316.19287
Pakistan,Asia,1956.6261226045995,43.436,41346560,684.5971438
Pakistan,Asia,1953.3371649425208,45.557,46679944,747.0835292
Pakistan,Asia,1964.815129912903,47.67,53100671,803.3427418
Pakistan,Asia,1966.0655699503825,49.8,60641899,942.4082588
Pakistan,Asia,1975.133959645682,51.929,69325921,1049.938981
Pakistan,Asia,1978.2474841307207,54.043,78152686,1175.921193
Pakistan,Asia,1979.543609285915,56.158,91462088,1443.429832
Pakistan,Asia,1987.1469112767415,58.245,105186881,1704.686583
Pakistan,Asia,1992.2692052882855,60.838,120065004,1971.829464
Pakistan,Asia,1996.423907718524,61.818,135564834,2049.350521
Pakistan,Asia,2004.7884874680167,63.61,153403524,2092.712441
Pakistan,Asia,2006.0128505955902,65.483,169270617,2605.94758
Panama,Americas,1955.7650287892277,55.191,940080,2480.380334
Panama,Americas,1961.8805129355046,59.201,1063506,2961.800905
Panama,Americas,1957.0670895382923,61.817,1215725,3536.540301
Panama,Americas,1964.8177895623644,64.071,1405486,4421.009084
Panama,Americas,1975.8141132136348,66.216,1616384,5364.249663
Panama,Americas,1978.0176086983863,68.681,1839782,5351.912144
Panama,Americas,1986.5957633385838,70.472,2036305,7009.601598
Panama,Americas,1982.6377942544045,71.523,2253639,7034.779161
Panama,Americas,1989.4367201432358,72.462,2484997,6618.74305
Panama,Americas,1996.9802085819292,73.738,2734531,7113.692252
Panama,Americas,1997.0629703969773,74.712,2990875,7356.031934
Panama,Americas,2003.5179297549282,75.537,3242173,9809.185636
Paraguay,Americas,1952.4143283416279,62.649,1555876,1952.308701
Paraguay,Americas,1952.563381284578,63.196,1770902,2046.154706
Paraguay,Americas,1966.8055471410096,64.361,2009813,2148.027146
Paraguay,Americas,1971.1956463511513,64.951,2287985,2299.376311
Paraguay,Americas,1974.0183368421433,65.815,2614104,2523.337977
Paraguay,Americas,1976.825233725073,66.353,2984494,3248.373311
Paraguay,Americas,1985.5963193114428,66.874,3366439,4258.503604
Paraguay,Americas,1984.0375429292953,67.378,3886512,3998.875695
Paraguay,Americas,1991.7394423856633,68.225,4483945,4196.411078
Paraguay,Americas,1994.9236219885656,69.4,5154123,4247.400261
Paraguay,Americas,2000.6471401616425,70.755,5884491,3783.674243
Paraguay,Americas,2010.792967479421,71.752,6667147,4172.838464
Peru,Americas,1950.8534304851637,43.902,8025700,3758.523437
Peru,Americas,1954.5691965020296,46.263,9146100,4245.256698
Peru,Americas,1966.6525840442282,49.096,10516500,4957.037982
Peru,Americas,1963.9513713220383,51.445,12132200,5788.09333
Peru,Americas,1976.5331335222306,55.448,13954700,5937.827283
Peru,Americas,1972.6501680859358,58.447,15990099,6281.290855
Peru,Americas,1986.8693107161876,61.406,18125129,6434.501797
Peru,Americas,1985.9099925285016,64.134,20195924,6360.943444
Peru,Americas,1990.4993982204057,66.458,22430449,4446.380924
Peru,Americas,1998.9472684433777,68.386,24748122,5838.347657
Peru,Americas,2000.9309139700176,69.906,26769436,5909.020073
Peru,Americas,2002.3878472604574,71.421,28674757,7408.905561
Philippines,Asia,1949.9711756740855,47.752,22438691,1272.880995
Philippines,Asia,1955.369502401631,51.334,26072194,1547.944844
Philippines,Asia,1962.5701064153118,54.757,30325264,1649.552153
Philippines,Asia,1969.514670501032,56.393,35356600,1814.12743
Philippines,Asia,1973.5807530777852,58.065,40850141,1989.37407
Philippines,Asia,1978.5594247259662,60.06,46850962,2373.204287
Philippines,Asia,1986.5919414419852,62.082,53456774,2603.273765
Philippines,Asia,1982.7351527793373,64.151,60017788,2189.634995
Philippines,Asia,1994.76707686094,66.458,67185766,2279.324017
Philippines,Asia,1999.524701483091,68.564,75012988,2536.534925
Philippines,Asia,2001.2049264100565,70.303,82995088,2650.921068
Philippines,Asia,2007.033012270857,71.688,91077287,3190.481016
Poland,Europe,1948.4028220615378,61.31,25730551,4029.329699
Poland,Europe,1957.960008070673,65.77,28235346,4734.253019
Poland,Europe,1962.0562219681922,67.64,30329617,5338.752143
Poland,Europe,1964.487651217986,69.61,31785378,6557.152776
Poland,Europe,1976.2985300366308,70.85,33039545,8006.506993
Poland,Europe,1980.0636776568142,70.67,34621254,9508.141454
Poland,Europe,1978.683165312491,71.32,36227381,8451.531004
Poland,Europe,1986.4095194326258,70.98,37740710,9082.351172
Poland,Europe,1996.3228056122769,70.99,38370697,7738.881247
Poland,Europe,1996.8266473874285,72.75,38654957,10159.58368
Poland,Europe,2006.4375074675659,74.67,38625976,12002.23908
Poland,Europe,2008.5708763715543,75.563,38518241,15389.92468
Portugal,Europe,1956.8796433471896,59.82,8526050,3068.319867
Portugal,Europe,1956.1198551105126,61.51,8817650,3774.571743
Portugal,Europe,1965.3387349552613,64.39,9019800,4727.954889
Portugal,Europe,1969.0317367930265,66.6,9103000,6361.517993
Portugal,Europe,1968.6803734560963,69.26,8970450,9022.247417
Portugal,Europe,1973.7230990324326,70.41,9662600,10172.48572
Portugal,Europe,1984.9000564185865,72.77,9859650,11753.84291
Portugal,Europe,1986.1477985300317,74.06,9915289,13039.30876
Portugal,Europe,1995.254691150682,74.86,9927680,16207.26663
Portugal,Europe,2001.284732964877,75.97,10156415,17641.03156
Portugal,Europe,2001.4064126298224,77.29,10433867,19970.90787
Portugal,Europe,2007.6593122408067,78.098,10642836,20509.64777
Puerto Rico,Americas,1955.105589881725,64.28,2227000,3081.959785
Puerto Rico,Americas,1960.0346982049211,68.54,2260000,3907.156189
Puerto Rico,Americas,1964.6206290939003,69.62,2448046,5108.34463
Puerto Rico,Americas,1970.7650242224283,71.1,2648961,6929.277714
Puerto Rico,Americas,1975.4634244821443,72.16,2847132,9123.041742
Puerto Rico,Americas,1978.7754683701385,73.44,3080828,9770.524921
Puerto Rico,Americas,1984.620382797217,73.75,3279001,10330.98915
Puerto Rico,Americas,1987.0232647235875,74.63,3444468,12281.34191
Puerto Rico,Americas,1993.769271849718,73.911,3585176,14641.58711
Puerto Rico,Americas,1993.6661356712877,74.917,3759430,16999.4333
Puerto Rico,Americas,2002.3008095838215,77.778,3859606,18855.60618
Puerto Rico,Americas,2011.197218622848,78.746,3942491,19328.70901
Reunion,Africa,1956.4731986172612,52.724,257700,2718.885295
Reunion,Africa,1955.9199377491848,55.09,308700,2769.451844
Reunion,Africa,1957.5677574389363,57.666,358900,3173.72334
Reunion,Africa,1965.0784759737985,60.542,414024,4021.175739
Reunion,Africa,1973.1455746936788,64.274,461633,5047.658563
Reunion,Africa,1976.1721082917772,67.064,492095,4319.804067
Reunion,Africa,1981.2352587375278,69.885,517810,5267.219353
Reunion,Africa,1991.0280474158687,71.913,562035,5303.377488
Reunion,Africa,1989.063732205522,73.615,622191,6101.255823
Reunion,Africa,1997.414922429599,74.772,684810,6071.941411
Reunion,Africa,2004.2426329345542,75.744,743981,6316.1652
Reunion,Africa,2008.3394287042265,76.442,798094,7670.122558
Romania,Europe,1948.437851365354,61.05,16630000,3144.613186
Romania,Europe,1955.558573073966,64.1,17829327,3943.370225
Romania,Europe,1966.879869226307,66.8,18680721,4734.997586
Romania,Europe,1964.0084182025184,66.8,19284814,6470.866545
Romania,Europe,1976.6647574156295,69.21,20662648,8011.414402
Romania,Europe,1975.3689298477627,69.46,21658597,9356.39724
Romania,Europe,1980.3283693198198,69.66,22356726,9605.314053
Romania,Europe,1984.6686920344723,69.53,22686371,9696.273295
Romania,Europe,1991.1015655457938,69.36,22797027,6598.409903
Romania,Europe,1999.0186285165034,69.72,22562458,7346.547557
Romania,Europe,2004.0085847471037,71.322,22404337,7885.360081
Romania,Europe,2011.922574717557,72.476,22276056,10808.47561
Rwanda,Africa,1948.7054047283561,40.0,2534927,493.3238752
Rwanda,Africa,1961.80209813288,41.5,2822082,540.2893983
Rwanda,Africa,1963.3761250075772,43.0,3051242,597.4730727
Rwanda,Africa,1963.7604279079344,44.1,3451079,510.9637142
Rwanda,Africa,1974.7416895020403,44.6,3992121,590.5806638
Rwanda,Africa,1973.2912072806791,45.0,4657072,670.0806011
Rwanda,Africa,1978.5693074326548,46.218,5507565,881.5706467
Rwanda,Africa,1989.36752786865,44.02,6349365,847.991217
Rwanda,Africa,1990.2485426216267,23.599,7290203,737.0685949
Rwanda,Africa,1993.8563724059945,36.087,7212583,589.9445051
